time,glc_pp,lac_pp,glc,lac,gly,gly_vol,f_glc_pp,f_lac_pp,f_glc,f_lac,f_gly
1.0146e+05,4.624,3,5.9754,0.72592,465.82,326.07,0,0,-5.278e-05,-4.2152e-05,-0.020023
1.0152e+05,4.621,3,5.9732,0.72409,464.61,325.23,0,0,-1.3335e-05,-8.5314e-06,-0.020029
1.0158e+05,4.6213,3,5.9724,0.72359,463.42,324.39,0,0,-1.3052e-05,-8.0863e-06,-0.019904
1.0164e+05,4.6216,3,5.9716,0.72312,462.23,323.56,0,0,-1.289e-05,-7.5713e-06,-0.019781
1.017e+05,4.6219,3,5.9708,0.72268,461.04,322.73,0,0,-1.2741e-05,-7.1207e-06,-0.019661
1.0176e+05,4.6222,3,5.9701,0.72226,459.87,321.91,0,0,-1.26e-05,-6.6848e-06,-0.019542
1.0182e+05,4.6225,3,5.9693,0.72187,458.7,321.09,0,0,-1.2448e-05,-6.2145e-06,-0.019426
1.0188e+05,4.6228,3,5.9686,0.72151,457.53,320.27,0,0,-1.2313e-05,-5.8064e-06,-0.019311
1.0194e+05,4.6231,3,5.9678,0.72117,456.38,319.47,0,0,-1.2182e-05,-5.4115e-06,-0.019199
1.02e+05,4.6234,3,5.9671,0.72085,455.23,318.66,0,0,-1.2057e-05,-5.0477e-06,-0.019088
1.0206e+05,4.6237,3,5.9664,0.72056,454.09,317.86,0,0,-1.1933e-05,-4.6842e-06,-0.018979
1.0212e+05,4.624,3,5.9657,0.72029,452.95,317.07,0,0,-1.1806e-05,-4.311e-06,-0.018872
1.0218e+05,4.6243,3,5.965,0.72005,451.82,316.28,0,0,-1.1676e-05,-3.9191e-06,-0.018767
1.0224e+05,4.6246,3,5.9643,0.71982,450.7,315.49,0,0,-1.1562e-05,-3.5923e-06,-0.018663
1.023e+05,4.6249,3,5.9636,0.71962,449.58,314.71,0,0,-1.1447e-05,-3.2594e-06,-0.018561
1.0236e+05,4.6252,3,5.9629,0.71944,448.47,313.93,0,0,-1.1327e-05,-2.8973e-06,-0.018461
1.0242e+05,4.6255,3,5.9622,0.71928,447.37,313.16,0,0,-1.1206e-05,-2.532e-06,-0.018362
1.0248e+05,4.6258,3,5.9616,0.71914,446.27,312.39,0,0,-1.1101e-05,-2.228e-06,-0.018265
1.0254e+05,4.6261,3,5.9609,0.71902,445.18,311.62,0,0,-1.0994e-05,-1.9187e-06,-0.01817
1.026e+05,4.6264,3,5.9602,0.71891,444.09,310.86,0,0,-1.0882e-05,-1.5847e-06,-0.018076
1.0266e+05,4.6267,3,5.9596,0.71883,443.01,310.11,0,0,-1.0776e-05,-1.2759e-06,-0.017983
1.0272e+05,4.627,3,5.959,0.71876,441.93,309.35,0,0,-1.0679e-05,-9.9891e-07,-0.017892
1.0278e+05,4.6273,3,5.9583,0.71871,440.86,308.6,0,0,-1.058e-05,-7.1342e-07,-0.017802
1.0284e+05,4.6276,3,5.9577,0.71868,439.8,307.86,0,0,-1.0474e-05,-4.0099e-07,-0.017713
1.029e+05,4.6279,3,5.9571,0.71866,438.74,307.12,0,0,-1.0381e-05,-1.3747e-07,-0.017626
1.0296e+05,4.6282,3,5.9564,0.71866,437.68,306.38,0,0,-1.0291e-05,1.166e-07,-0.01754
1.0302e+05,4.6285,3,5.9558,0.71868,436.63,305.64,0,0,-1.0199e-05,3.818e-07,-0.017456
1.0308e+05,4.6288,3,5.9552,0.71871,435.59,304.91,0,0,-1.0101e-05,6.6753e-07,-0.017372
1.0314e+05,4.6291,3,5.9546,0.71876,434.55,304.18,0,0,-1.0012e-05,9.2374e-07,-0.01729
1.032e+05,4.6294,3,5.954,0.71882,433.51,303.46,0,0,-9.9245e-06,1.1739e-06,-0.017209
1.0326e+05,4.6297,3,5.9534,0.7189,432.48,302.74,0,0,-9.8393e-06,1.4157e-06,-0.017129
1.0332e+05,4.63,3,5.9528,0.71899,431.46,302.02,0,0,-9.7571e-06,1.6458e-06,-0.017051
1.0338e+05,4.6303,3,5.9522,0.7191,430.44,301.3,0,0,-9.6785e-06,1.8615e-06,-0.016973
1.0344e+05,4.6306,3,5.9517,0.71921,429.42,300.59,0,0,-9.5981e-06,2.0885e-06,-0.016896
1.035e+05,4.6309,3,5.9511,0.71935,428.41,299.89,0,0,-9.5193e-06,2.3103e-06,-0.016821
1.0356e+05,4.6312,3,5.9505,0.71949,427.4,299.18,0,0,-9.4426e-06,2.5251e-06,-0.016746
1.0362e+05,4.6315,3,5.95,0.71965,426.4,298.48,0,0,-9.3685e-06,2.7303e-06,-0.016673
1.0368e+05,4.6318,3,5.9494,0.71982,425.4,297.78,0,0,-9.2978e-06,2.9225e-06,-0.016601
1.0374e+05,4.6321,3,5.9488,0.72,424.41,297.08,0,0,-9.2255e-06,3.124e-06,-0.016529
1.038e+05,4.6324,3,5.9483,0.72019,423.42,296.39,0,0,-9.1546e-06,3.3211e-06,-0.016459
1.0386e+05,4.6327,3,5.9477,0.7204,422.43,295.7,0,0,-9.0853e-06,3.5124e-06,-0.016389
1.0392e+05,4.633,3,5.9472,0.72061,421.45,295.01,0,0,-9.0182e-06,3.696e-06,-0.01632
1.0398e+05,4.6333,3,5.9467,0.72084,420.47,294.33,0,0,-8.9539e-06,3.869e-06,-0.016252
1.0404e+05,4.6336,3,5.9461,0.72108,419.5,293.65,0,0,-8.8887e-06,4.0474e-06,-0.016185
1.041e+05,4.6339,3,5.9456,0.72132,418.53,292.97,0,0,-8.8247e-06,4.223e-06,-0.016119
1.0416e+05,4.6342,3,5.9451,0.72158,417.56,292.3,0,0,-8.7621e-06,4.3937e-06,-0.016054
1.0422e+05,4.6345,3,5.9445,0.72185,416.6,291.62,0,0,-8.7014e-06,4.5577e-06,-0.01599
1.0428e+05,4.6348,3,5.944,0.72213,415.65,290.95,0,0,-8.6431e-06,4.7128e-06,-0.015926
1.0434e+05,4.6351,3,5.9435,0.72242,414.69,290.28,0,0,-8.5845e-06,4.8709e-06,-0.015863
1.044e+05,4.6354,3,5.943,0.72271,413.74,289.62,0,0,-8.5266e-06,5.0273e-06,-0.015801
1.0446e+05,4.6357,3,5.9425,0.72302,412.8,288.96,0,0,-8.47e-06,5.1794e-06,-0.01574
1.0452e+05,4.636,3,5.942,0.72333,411.85,288.3,0,0,-8.4151e-06,5.326e-06,-0.015679
1.0458e+05,4.6363,3,5.9415,0.72366,410.91,287.64,0,0,-8.3622e-06,5.4651e-06,-0.015619
1.0464e+05,4.6366,3,5.941,0.72399,409.98,286.99,0,0,-8.3093e-06,5.6054e-06,-0.01556
1.047e+05,4.6369,3,5.9405,0.72433,409.05,286.33,0,0,-8.2569e-06,5.7447e-06,-0.015501
1.0476e+05,4.6372,3,5.94,0.72468,408.12,285.68,0,0,-8.2057e-06,5.8803e-06,-0.015443
1.0482e+05,4.6375,3,5.9395,0.72503,407.19,285.04,0,0,-8.1559e-06,6.0111e-06,-0.015386
1.0488e+05,4.6378,3,5.939,0.7254,406.27,284.39,0,0,-8.1079e-06,6.1357e-06,-0.015329
1.0494e+05,4.6381,3,5.9385,0.72577,405.35,283.75,0,0,-8.0591e-06,6.2645e-06,-0.015273
1.05e+05,4.6384,3,5.938,0.72615,404.44,283.11,0,0,-8.0102e-06,6.3951e-06,-0.015218
1.0506e+05,4.6387,3,5.9376,0.72653,403.53,282.47,0,0,-7.9623e-06,6.5226e-06,-0.015163
1.0512e+05,4.639,3,5.9371,0.72693,402.62,281.83,0,0,-7.9157e-06,6.6455e-06,-0.015109
1.0518e+05,4.6392,3,5.9366,0.72733,401.72,281.2,0,0,-7.8709e-06,6.7618e-06,-0.015055
1.0524e+05,4.6395,3,5.9361,0.72774,400.81,280.57,0,0,-7.8284e-06,6.869e-06,-0.015002
1.053e+05,4.6398,3,5.9357,0.72815,399.92,279.94,0,0,-7.789e-06,6.9642e-06,-0.01495
1.0536e+05,4.6401,3,5.9352,0.72857,399.02,279.31,0,0,-7.7504e-06,7.0566e-06,-0.014898
1.0542e+05,4.6933,3,5.9565,0.74493,398.16,278.71,0,0,0.00059765,0.00048811,-0.01292
1.0548e+05,4.7786,3,5.9924,0.77464,397.48,278.24,0,0,0.00059872,0.00050243,-0.0096922
1.0554e+05,4.8639,3,6.0283,0.80521,397,277.9,0,0,0.00059979,0.00051656,-0.0065102
1.056e+05,4.9492,3,6.0643,0.83663,396.7,277.69,0,0,0.00060082,0.00053058,-0.0033737
1.0566e+05,5.0345,3,6.1004,0.86889,396.59,277.61,0,0,0.00060176,0.00054458,-0.00028195
1.0572e+05,5.1198,3,6.1366,0.90198,396.67,277.67,0,0,0.0006027,0.00055841,0.0027654
1.0578e+05,5.2051,3,6.1727,0.9359,396.92,277.85,0,0,0.00060359,0.00057222,0.0057689
1.0584e+05,5.2904,3,6.209,0.97065,397.36,278.15,0,0,0.00060445,0.00058589,0.0087289
1.059e+05,5.3757,3,6.2453,1.0062,397.97,278.58,0,0,0.00060526,0.00059953,0.011646
1.0596e+05,5.461,3,6.2816,1.0426,398.75,279.13,0,0,0.000606,0.00061319,0.01452
1.0602e+05,5.5463,3,6.318,1.0798,399.71,279.8,0,0,0.00060673,0.00062669,0.017353
1.0608e+05,5.6316,3,6.3544,1.1178,400.84,280.59,0,0,0.00060737,0.00064034,0.020143
1.0614e+05,5.7169,3,6.3909,1.1566,402.13,281.49,0,0,0.00060799,0.00065391,0.022891
1.062e+05,5.8022,3,6.4274,1.1963,403.58,282.51,0,0,0.00060857,0.00066752,0.025598
1.0626e+05,5.8875,3,6.4639,1.2367,405.2,283.64,0,0,0.0006091,0.00068117,0.028264
1.0632e+05,5.9727,3,6.5005,1.278,406.97,284.88,0,0,0.00060957,0.00069488,0.030889
1.0638e+05,6.058,3,6.5371,1.3201,408.9,286.23,0,0,0.00061003,0.00070868,0.033472
1.0644e+05,6.1433,3,6.5737,1.3631,410.99,287.69,0,0,0.00061042,0.0007226,0.036014
1.065e+05,6.2286,3,6.6103,1.4068,413.23,289.26,0,0,0.0006108,0.00073668,0.038515
1.0656e+05,6.3139,3,6.647,1.4515,415.61,290.93,0,0,0.00061111,0.00075091,0.040974
1.0662e+05,6.3992,3,6.6836,1.497,418.14,292.7,0,0,0.00061143,0.00076536,0.043391
1.0668e+05,6.4845,3,6.7203,1.5433,420.82,294.57,0,0,0.00061169,0.00078002,0.045766
1.0674e+05,6.5698,3,6.7571,1.5906,423.63,296.54,0,0,0.00061198,0.00079497,0.048097
1.068e+05,6.6551,3,6.7938,1.6387,426.59,298.61,0,0,0.00061223,0.0008102,0.050385
1.0686e+05,6.7404,3,6.8305,1.6878,429.68,300.77,0,0,0.00061248,0.00082575,0.052628
1.0692e+05,6.8257,3,6.8673,1.7378,432.9,303.03,0,0,0.00061272,0.00084167,0.054826
1.0698e+05,6.911,3,6.904,1.7888,436.26,305.38,0,0,0.00060507,0.0008499,0.056984
1.0704e+05,6.9963,3,6.9404,1.8402,439.74,307.82,0,0,0.00060694,0.00086554,0.05915
1.071e+05,7.0816,3,6.9768,1.8927,443.35,310.35,0,0,0.00060763,0.00088333,0.061263
1.0716e+05,7.1669,3,7.0133,1.9462,447.09,312.96,0,0,0.00060834,0.00090152,0.063321
1.0722e+05,7.2521,3,7.0498,2.0009,450.95,315.66,0,0,0.00060909,0.00092032,0.065323
1.0728e+05,7.3374,3,7.0864,2.0567,454.93,318.45,0,0,0.00060989,0.00093973,0.067267
1.0734e+05,7.4227,3,7.123,2.1137,459.02,321.31,0,0,0.00061066,0.0009597,0.069151
1.074e+05,7.508,3,7.1597,2.1719,463.22,324.26,0,0,0.00061151,0.00098035,0.070973
1.0746e+05,7.5698,3,7.1875,2.2206,467.53,327.27,0,0,-5.1575e-05,-8.0501e-06,0.072199
1.0752e+05,7.5591,3,7.1844,2.2196,471.84,330.29,0,0,-5.075e-05,-1.4507e-05,0.071534
1.0758e+05,7.5484,3,7.1814,2.2189,476.12,333.28,0,0,-4.9856e-05,-7.6286e-06,0.070846
1.0764e+05,7.5377,3,7.1784,2.2187,480.35,336.24,0,0,-4.8981e-05,-8.549e-07,0.070133
1.077e+05,7.5269,3,7.1755,2.2188,484.53,339.17,0,0,-4.8115e-05,5.8184e-06,0.069396
1.0776e+05,7.5162,3,7.1727,2.2194,488.67,342.07,0,0,-4.7204e-05,1.2518e-05,0.068636
1.0782e+05,7.5055,3,7.1699,2.2203,492.77,344.94,0,0,-4.6389e-05,1.8952e-05,0.067853
1.0788e+05,7.4948,3,7.1671,2.2216,496.81,347.77,0,0,-4.5512e-05,2.5397e-05,0.067047
1.0794e+05,7.4841,3,7.1644,2.2233,500.81,350.57,0,0,-4.4766e-05,3.1442e-05,0.066219
1.08e+05,7.4734,3,7.1617,2.2254,504.76,353.33,0,0,-4.396e-05,3.7489e-05,0.06537
1.0806e+05,7.4627,3,7.1591,2.2278,508.66,356.06,0,0,-4.3246e-05,4.32e-05,0.0645
1.0812e+05,7.452,3,7.1565,2.2306,512.5,358.75,0,0,-4.252e-05,4.8792e-05,0.063611
1.0818e+05,7.4413,3,7.154,2.2337,516.29,361.4,0,0,-4.1849e-05,5.4107e-05,0.062702
1.0824e+05,7.4306,3,7.1515,2.237,520.02,364.02,0,0,-4.1216e-05,5.917e-05,0.061775
1.083e+05,7.4199,3,7.149,2.2407,523.7,366.59,0,0,-4.065e-05,6.391e-05,0.06083
1.0836e+05,7.4092,3,7.1466,2.2447,527.32,369.13,0,0,-4.0085e-05,6.8454e-05,0.059869
1.0842e+05,7.3985,3,7.1442,2.249,530.89,371.62,0,0,-3.9544e-05,7.2742e-05,0.058893
1.0848e+05,7.3878,3,7.1419,2.2534,534.39,374.07,0,0,-3.9067e-05,7.6703e-05,0.057902
1.0854e+05,7.3771,3,7.1395,2.2582,537.83,376.48,0,0,-3.8606e-05,8.0428e-05,0.056898
1.086e+05,7.3664,3,7.1372,2.2631,541.22,378.85,0,0,-3.8216e-05,8.3784e-05,0.055882
1.0866e+05,7.3557,3,7.135,2.2682,544.54,381.18,0,0,-3.7857e-05,8.6851e-05,0.054854
1.0872e+05,7.345,3,7.1327,2.2735,547.8,383.46,0,0,-3.7534e-05,8.9615e-05,0.053817
1.0878e+05,7.3343,3,7.1305,2.279,551,385.7,0,0,-3.7275e-05,9.2018e-05,0.05277
1.0884e+05,7.3236,3,7.1282,2.2845,554.13,387.89,0,0,-3.7031e-05,9.4162e-05,0.051716
1.089e+05,7.3129,3,7.126,2.2903,557.2,390.04,0,0,-3.6867e-05,9.5905e-05,0.050656
1.0896e+05,7.3022,3,7.1238,2.2961,560.21,392.15,0,0,-3.6726e-05,9.7372e-05,0.04959
1.0902e+05,7.2915,3,7.1216,2.3019,563.15,394.21,0,0,-3.6635e-05,9.8503e-05,0.04852
1.0908e+05,7.2808,3,7.1194,2.3079,566.03,396.22,0,0,-3.6598e-05,9.9292e-05,0.047446
1.0914e+05,7.2701,3,7.1172,2.3138,568.85,398.19,0,0,-3.6576e-05,9.9828e-05,0.046371
1.092e+05,7.2594,3,7.115,2.3198,571.6,400.12,0,0,-3.6617e-05,0.00010001,0.045296
1.0926e+05,7.24,3,7.1094,2.3208,574.28,401.99,0,0,-0.00011399,-2.5659e-05,0.043998
1.0932e+05,7.2176,3,7.1026,2.3192,576.88,403.81,0,0,-0.0001146,-2.7045e-05,0.04262
1.0938e+05,7.1952,3,7.0957,2.3176,579.39,405.57,0,0,-0.00011482,-2.9138e-05,0.04125
1.0944e+05,7.1728,3,7.0888,2.3157,581.83,407.28,0,0,-0.00011513,-3.1696e-05,0.039888
1.095e+05,7.1504,3,7.0819,2.3137,584.18,408.93,0,0,-0.00011554,-3.4659e-05,0.038536
1.0956e+05,7.1281,3,7.0749,2.3116,586.45,410.52,0,0,-0.00011595,-3.7854e-05,0.037194
1.0962e+05,7.1057,3,7.068,2.3092,588.64,412.05,0,0,-0.0001164,-4.1299e-05,0.035865
1.0968e+05,7.0833,3,7.061,2.3066,590.76,413.53,0,0,-0.0001169,-4.5037e-05,0.034548
1.0974e+05,7.0609,3,7.0539,2.3038,592.79,414.95,0,0,-0.00011706,-4.9045e-05,0.033244
1.098e+05,7.0385,3,7.0468,2.3006,594.75,416.32,0,0,-0.00011981,-5.6199e-05,0.031964
1.0986e+05,7.0161,3,7.0396,2.2972,596.63,417.64,0,0,-0.00012004,-5.9842e-05,0.030705
1.0992e+05,6.9938,3,7.0324,2.2935,598.43,418.9,0,0,-0.00012067,-6.434e-05,0.029462
1.0998e+05,6.9714,3,7.0252,2.2895,600.16,420.11,0,0,-0.00012133,-6.9055e-05,0.028236
1.1004e+05,6.949,3,7.0179,2.2852,601.82,421.27,0,0,-0.00012202,-7.3946e-05,0.027026
1.101e+05,6.9266,3,7.0105,2.2806,603.4,422.38,0,0,-0.00012273,-7.893e-05,0.025835
1.1016e+05,6.9042,3,7.0031,2.2757,604.92,423.44,0,0,-0.00012342,-8.3965e-05,0.024662
1.1022e+05,6.8818,3,6.9957,2.2705,606.36,424.46,0,0,-0.00012418,-8.918e-05,0.023507
1.1028e+05,6.8594,3,6.9882,2.265,607.74,425.42,0,0,-0.00012495,-9.4483e-05,0.022371
1.1034e+05,6.8371,3,6.9807,2.2592,609.05,426.33,0,0,-0.00012572,-9.9827e-05,0.021255
1.104e+05,6.8147,3,6.9731,2.253,610.29,427.2,0,0,-0.00012652,-0.00010525,0.020158
1.1046e+05,6.7923,3,6.9655,2.2465,611.47,428.03,0,0,-0.00012731,-0.00011067,0.019081
1.1052e+05,6.7699,3,6.9579,2.2397,612.58,428.81,0,0,-0.00012813,-0.00011614,0.018024
1.1058e+05,6.7475,3,6.9501,2.2326,613.63,429.54,0,0,-0.00012895,-0.00012163,0.016986
1.1064e+05,6.7251,3,6.9424,2.2251,614.62,430.23,0,0,-0.00012977,-0.0001271,0.015969
1.107e+05,6.7027,3,6.9346,2.2173,615.55,430.88,0,0,-0.0001306,-0.00013256,0.014971
1.1076e+05,6.6804,3,6.9267,2.2092,616.42,431.49,0,0,-0.00013143,-0.00013799,0.013994
1.1082e+05,6.658,3,6.9188,2.2008,617.23,432.06,0,0,-0.00013225,-0.00014338,0.013036
1.1088e+05,6.6356,3,6.9108,2.192,617.98,432.59,0,0,-0.00013309,-0.00014876,0.012098
1.1094e+05,6.6132,3,6.9028,2.1829,618.68,433.08,0,0,-0.00013392,-0.00015406,0.01118
1.11e+05,6.5939,3,6.8959,2.175,619.33,433.53,0,0,-8.0492e-05,-7.4229e-05,0.010362
1.1106e+05,6.5798,3,6.891,2.1705,619.93,433.95,0,0,-8.112e-05,-7.8129e-05,0.0097142
1.1112e+05,6.5657,3,6.8862,2.1657,620.49,434.34,0,0,-8.1709e-05,-8.1959e-05,0.0090799
1.1118e+05,6.5516,3,6.8812,2.1606,621.02,434.71,0,0,-8.2319e-05,-8.5773e-05,0.0084595
1.1124e+05,6.5376,3,6.8763,2.1554,621.5,435.05,0,0,-8.2855e-05,-8.9457e-05,0.0078531
1.113e+05,6.5235,3,6.8713,2.1499,621.96,435.37,0,0,-8.3475e-05,-9.3166e-05,0.0072603
1.1136e+05,6.5094,3,6.8663,2.1442,622.38,435.66,0,0,-8.401e-05,-9.6754e-05,0.0066811
1.1142e+05,6.4953,3,6.8612,2.1383,622.76,435.93,0,0,-8.4656e-05,-0.00010038,0.0061153
1.1148e+05,6.4812,3,6.8561,2.1321,623.11,436.18,0,0,-8.5241e-05,-0.00010389,0.0055626
1.1154e+05,6.4672,3,6.851,2.1258,623.43,436.4,0,0,-8.5782e-05,-0.00010729,0.0050227
1.116e+05,6.4531,3,6.8458,2.1193,623.71,436.6,0,0,-8.6322e-05,-0.00011064,0.0044954
1.1166e+05,6.439,3,6.8406,2.1125,623.97,436.78,0,0,-8.6868e-05,-0.00011392,0.0039805
1.1172e+05,6.4249,3,6.8354,2.1056,624.19,436.94,0,0,-8.744e-05,-0.00011715,0.0034776
1.1178e+05,6.4108,3,6.8301,2.0985,624.39,437.07,0,0,-8.7999e-05,-0.00012035,0.0029866
1.1184e+05,6.3968,3,6.8248,2.0912,624.55,437.19,0,0,-8.8513e-05,-0.0001234,0.0025072
1.119e+05,6.3827,3,6.8195,2.0837,624.69,437.28,0,0,-8.8987e-05,-0.00012631,0.002039
1.1196e+05,6.3686,3,6.8141,2.076,624.8,437.36,0,0,-8.9518e-05,-0.00012927,0.0015819
1.1202e+05,6.3545,3,6.8088,2.0682,624.88,437.41,0,0,-8.9998e-05,-0.00013208,0.0011356
1.1208e+05,6.3405,3,6.8034,2.0602,624.93,437.45,0,0,-9.0442e-05,-0.00013475,0.00069968
1.1214e+05,6.3264,3,6.7979,2.052,624.96,437.47,0,0,-9.0937e-05,-0.00013746,0.00027404
1.122e+05,6.3123,3,6.7924,2.0437,624.97,437.48,0,0,-9.1387e-05,-0.00014004,-0.00014168
1.1226e+05,6.2982,3,6.787,2.0352,624.95,437.46,0,0,-9.1813e-05,-0.00014251,-0.00054772
1.1232e+05,6.2841,3,6.7814,2.0266,624.9,437.43,0,0,-9.2274e-05,-0.00014498,-0.00094432
1.1238e+05,6.2701,3,6.7759,2.0178,624.83,437.38,0,0,-9.2697e-05,-0.00014733,-0.0013318
1.1244e+05,6.256,3,6.7703,2.0089,624.74,437.32,0,0,-9.3102e-05,-0.00014959,-0.0017103
1.125e+05,6.2419,3,6.7647,1.9999,624.63,437.24,0,0,-9.3532e-05,-0.00015184,-0.0020802
1.1256e+05,6.2278,3,6.7591,1.9907,624.49,437.14,0,0,-9.3928e-05,-0.00015397,-0.0024418
1.1262e+05,6.2137,3,6.7534,1.9814,624.33,437.03,0,0,-9.4323e-05,-0.00015604,-0.0027951
1.1268e+05,6.1997,3,6.7478,1.972,624.16,436.91,0,0,-9.4743e-05,-0.00015809,-0.0031406
1.1274e+05,6.1856,3,6.7421,1.9625,623.96,436.77,0,0,-9.5129e-05,-0.00016003,-0.0034784
1.128e+05,6.1715,3,6.7364,1.9528,623.74,436.62,0,0,-9.5451e-05,-0.00016182,-0.0038088
1.1286e+05,6.1574,3,6.7306,1.943,623.5,436.45,0,0,-9.5824e-05,-0.00016363,-0.004132
1.1292e+05,6.1433,3,6.7249,1.9332,623.24,436.27,0,0,-9.6197e-05,-0.00016538,-0.0044482
1.1298e+05,6.1293,3,6.7191,1.9232,622.97,436.08,0,0,-9.6538e-05,-0.00016704,-0.0047577
1.1304e+05,6.1152,3,6.7133,1.9131,622.67,435.87,0,0,-9.6849e-05,-0.0001686,-0.0050608
1.131e+05,6.1011,3,6.7075,1.903,622.36,435.65,0,0,-9.7199e-05,-0.00017016,-0.0053575
1.1316e+05,6.087,3,6.7016,1.8927,622.03,435.42,0,0,-9.7533e-05,-0.00017164,-0.0056482
1.1322e+05,6.0729,3,6.6958,1.8824,621.68,435.18,0,0,-9.7839e-05,-0.00017305,-0.005933
1.1328e+05,6.0589,3,6.6899,1.872,621.32,434.92,0,0,-9.8143e-05,-0.0001744,-0.0062122
1.1334e+05,6.0448,3,6.684,1.8615,620.94,434.65,0,0,-9.846e-05,-0.00017571,-0.0064858
1.134e+05,6.0307,3,6.6781,1.8509,620.54,434.38,0,0,-9.8762e-05,-0.00017695,-0.0067543
1.1346e+05,6.0166,3,6.6721,1.8402,620.13,434.09,0,0,-9.9039e-05,-0.00017813,-0.0070177
1.1352e+05,6.0025,3,6.6662,1.8295,619.7,433.79,0,0,-9.9333e-05,-0.00017927,-0.0072761
1.1358e+05,5.9885,3,6.6602,1.8187,619.25,433.48,0,0,-9.962e-05,-0.00018035,-0.0075299
1.1364e+05,5.9744,3,6.6542,1.8079,618.79,433.15,0,0,-9.9895e-05,-0.00018138,-0.0077791
1.137e+05,5.9603,3,6.6482,1.7969,618.32,432.82,0,0,-0.00010015,-0.00018236,-0.008024
1.1376e+05,5.9462,3,6.6422,1.786,617.83,432.48,0,0,-0.00010041,-0.00018328,-0.0082648
1.1382e+05,5.9321,3,6.6362,1.7749,617.33,432.13,0,0,-0.00010067,-0.00018415,-0.0085015
1.1388e+05,5.9181,3,6.6301,1.7639,616.81,431.77,0,0,-0.00010092,-0.00018499,-0.0087343
1.1394e+05,5.904,3,6.6241,1.7527,616.28,431.4,0,0,-0.00010118,-0.00018578,-0.0089635
1.14e+05,5.8899,3,6.618,1.7416,615.73,431.01,0,0,-0.00010145,-0.00018654,-0.0091891
1.1406e+05,5.8758,3,6.6119,1.7304,615.18,430.62,0,0,-0.00010169,-0.00018724,-0.0094114
1.1412e+05,5.8618,3,6.6058,1.7191,614.6,430.22,0,0,-0.00010192,-0.00018789,-0.0096304
1.1418e+05,5.8477,3,6.5997,1.7078,614.02,429.81,0,0,-0.00010216,-0.0001885,-0.0098463
1.1424e+05,5.8336,3,6.5935,1.6965,613.42,429.4,0,0,-0.00010239,-0.00018908,-0.010059
1.143e+05,5.8195,3,6.5874,1.6851,612.81,428.97,0,0,-0.00010263,-0.00018961,-0.010269
1.1436e+05,5.8054,3,6.5812,1.6737,612.19,428.53,0,0,-0.00010285,-0.0001901,-0.010477
1.1442e+05,5.7914,3,6.575,1.6623,611.56,428.09,0,0,-0.00010307,-0.00019055,-0.010682
1.1448e+05,5.7773,3,6.5688,1.6509,610.91,427.64,0,0,-0.00010329,-0.00019097,-0.010884
1.1454e+05,5.7632,3,6.5626,1.6394,610.25,427.18,0,0,-0.00010351,-0.00019134,-0.011084
1.146e+05,5.7491,3,6.5564,1.6279,609.58,426.71,0,0,-0.00010372,-0.00019167,-0.011282
1.1466e+05,5.735,3,6.5502,1.6164,608.9,426.23,0,0,-0.00010393,-0.00019198,-0.011478
1.1472e+05,5.721,3,6.544,1.6049,608.2,425.74,0,0,-0.00010414,-0.00019226,-0.011672
1.1478e+05,5.7069,3,6.5377,1.5933,607.5,425.25,0,0,-0.00010434,-0.00019249,-0.011864
1.1484e+05,5.6928,3,6.5314,1.5818,606.78,424.75,0,0,-0.00010455,-0.00019269,-0.012054
1.149e+05,5.6787,3,6.5252,1.5702,606.05,424.23,0,0,-0.00010475,-0.00019285,-0.012242
1.1496e+05,5.6646,3,6.5189,1.5586,605.31,423.72,0,0,-0.00010495,-0.000193,-0.012429
1.1502e+05,5.6506,3,6.5126,1.5471,604.56,423.19,0,0,-0.00010515,-0.00019311,-0.012615
1.1508e+05,5.6365,3,6.5062,1.5355,603.8,422.66,0,0,-0.00010534,-0.00019318,-0.012799
1.1514e+05,5.6224,3,6.4999,1.5239,603.02,422.12,0,0,-0.00010554,-0.00019322,-0.012982
1.152e+05,5.6083,3,6.4936,1.5123,602.24,421.57,0,0,-0.00010573,-0.00019322,-0.013164
1.1526e+05,5.5942,3,6.4872,1.5007,601.44,421.01,0,0,-0.00010592,-0.00019322,-0.013345
1.1532e+05,5.5802,3,6.4809,1.4891,600.64,420.45,0,0,-0.00010611,-0.00019318,-0.013525
1.1538e+05,5.5661,3,6.4745,1.4775,599.82,419.87,0,0,-0.0001063,-0.00019311,-0.013703
1.1544e+05,5.552,3,6.4681,1.4659,598.99,419.29,0,0,-0.00010649,-0.000193,-0.013882
1.155e+05,5.5379,3,6.4617,1.4544,598.15,418.71,0,0,-0.00010667,-0.00019286,-0.014059
1.1556e+05,5.5238,3,6.4553,1.4428,597.31,418.11,0,0,-0.00010686,-0.00019271,-0.014236
1.1562e+05,5.5098,3,6.4489,1.4312,596.45,417.51,0,0,-0.00010704,-0.00019252,-0.014412
1.1568e+05,5.4957,3,6.4425,1.4197,595.58,416.9,0,0,-0.00010723,-0.00019232,-0.014587
1.1574e+05,5.4816,3,6.436,1.4082,594.7,416.29,0,0,-0.00010741,-0.00019208,-0.014763
1.158e+05,5.4675,3,6.4296,1.3966,593.8,415.66,0,0,-0.00010759,-0.00019182,-0.014938
1.1586e+05,5.4534,3,6.4231,1.3851,592.9,415.03,0,0,-0.00010777,-0.00019154,-0.015112
