time,glc_pp,lac_pp,glc,lac,gly,gly_vol,f_glc_pp,f_lac_pp,f_glc,f_lac,f_gly
1.0728e+05,5.3956,5.9932,6.1405,4.0407,214.74,150.31,0,0,8.6406e-05,7.6502e-05,0.021591
1.0734e+05,5.4043,5.9937,6.1457,4.0452,216.04,151.22,0,0,8.6309e-05,7.6244e-05,0.021733
1.074e+05,5.413,5.9943,6.1509,4.0498,217.34,152.14,0,0,8.6224e-05,7.5911e-05,0.021876
1.0746e+05,5.4217,5.9949,6.1561,4.0544,218.66,153.06,0,0,8.6152e-05,7.5505e-05,0.02202
1.0752e+05,5.4304,5.9954,6.1612,4.0589,219.99,153.99,0,0,8.6059e-05,7.52e-05,0.022166
1.0758e+05,5.4391,5.996,6.1664,4.0634,221.32,154.92,0,0,8.5959e-05,7.4923e-05,0.022312
1.0764e+05,5.4478,5.9966,6.1715,4.0679,222.66,155.86,0,0,8.5848e-05,7.4693e-05,0.02246
1.077e+05,5.4565,5.9971,6.1767,4.0724,224.02,156.81,0,0,8.5723e-05,7.4526e-05,0.02261
1.0776e+05,5.4652,5.9977,6.1818,4.0769,225.38,157.76,0,0,8.5614e-05,7.427e-05,0.02276
1.0782e+05,5.4739,5.9983,6.1869,4.0814,226.75,158.72,0,0,8.5504e-05,7.4011e-05,0.022912
1.0788e+05,5.4826,5.9989,6.1921,4.0858,228.13,159.69,0,0,8.5393e-05,7.375e-05,0.023066
1.0794e+05,5.4913,5.9994,6.1972,4.0902,229.51,160.66,0,0,8.5282e-05,7.3494e-05,0.023221
1.08e+05,5.5,6,6.2023,4.0946,230.91,161.64,0,0,8.5136e-05,7.5777e-05,0.023377
1.0806e+05,5.5087,5.9994,6.2074,4.098,232.32,162.62,0,0,8.5006e-05,5.4269e-05,0.023534
1.0812e+05,5.5174,5.9989,6.2125,4.1012,233.74,163.62,0,0,8.4894e-05,5.3832e-05,0.023693
1.0818e+05,5.5261,5.9983,6.2176,4.1044,235.16,164.61,0,0,8.4801e-05,5.3555e-05,0.023853
1.0824e+05,5.5348,5.9977,6.2227,4.1076,236.6,165.62,0,0,8.4706e-05,5.3242e-05,0.024015
1.083e+05,5.5435,5.9971,6.2278,4.1108,238.05,166.63,0,0,8.4597e-05,5.2934e-05,0.024178
1.0836e+05,5.5522,5.9966,6.2328,4.114,239.5,167.65,0,0,8.4479e-05,5.2634e-05,0.024342
1.0842e+05,5.5609,5.996,6.2379,4.1172,240.97,168.68,0,0,8.4353e-05,5.2338e-05,0.024509
1.0848e+05,5.5696,5.9954,6.2429,4.1203,242.44,169.71,0,0,8.4227e-05,5.2049e-05,0.024676
1.0854e+05,5.5783,5.9949,6.248,4.1234,243.93,170.75,0,0,8.4099e-05,5.1775e-05,0.024845
1.086e+05,5.587,5.9943,6.253,4.1265,245.42,171.8,0,0,8.397e-05,5.1524e-05,0.025016
1.0866e+05,5.5957,5.9937,6.2581,4.1296,246.93,172.85,0,0,8.3842e-05,5.1291e-05,0.025188
1.0872e+05,5.6044,5.9932,6.2631,4.1327,248.45,173.91,0,0,8.3715e-05,5.098e-05,0.025361
1.0878e+05,5.6131,5.9926,6.2681,4.1357,249.97,174.98,0,0,8.3595e-05,5.0648e-05,0.025536
1.0884e+05,5.6218,5.992,6.2731,4.1388,251.51,176.06,0,0,8.3485e-05,5.0302e-05,0.025713
1.089e+05,5.6305,5.9914,6.2781,4.1418,253.06,177.14,0,0,8.338e-05,4.9952e-05,0.025891
1.0896e+05,5.6392,5.9909,6.2831,4.1448,254.62,178.23,0,0,8.3257e-05,4.9605e-05,0.026071
1.0902e+05,5.6479,5.9903,6.2881,4.1478,256.19,179.33,0,0,8.3132e-05,4.9284e-05,0.026252
1.0908e+05,5.6566,5.9897,6.2931,4.1507,257.77,180.44,0,0,8.3005e-05,4.9012e-05,0.026435
1.0914e+05,5.6653,5.9892,6.2981,4.1537,259.36,181.55,0,0,8.2877e-05,4.8768e-05,0.026619
1.092e+05,5.674,5.9886,6.303,4.1566,260.96,182.67,0,0,8.2743e-05,4.8454e-05,0.026805
1.0926e+05,5.6827,5.988,6.308,4.1595,262.58,183.8,0,0,8.2611e-05,4.8151e-05,0.026992
1.0932e+05,5.6914,5.9875,6.313,4.1624,264.2,184.94,0,0,8.2486e-05,4.7879e-05,0.027181
1.0938e+05,5.7001,5.9869,6.3179,4.1653,265.84,186.09,0,0,8.2363e-05,4.7615e-05,0.027372
1.0944e+05,5.7088,5.9863,6.3228,4.1681,267.49,187.24,0,0,8.2225e-05,4.7303e-05,0.027564
1.095e+05,5.7175,5.9857,6.3278,4.1709,269.15,188.4,0,0,8.2091e-05,4.7008e-05,0.027758
1.0956e+05,5.7262,5.9852,6.3327,4.1738,270.82,189.57,0,0,8.1966e-05,4.6754e-05,0.027953
1.0962e+05,5.7349,5.9846,6.3376,4.1766,272.5,190.75,0,0,8.1847e-05,4.653e-05,0.028149
1.0968e+05,5.7436,5.984,6.3425,4.1793,274.19,191.94,0,0,8.1714e-05,4.6261e-05,0.028347
1.0974e+05,5.7524,5.9835,6.3474,4.1821,275.9,193.13,0,0,8.1585e-05,4.5972e-05,0.028547
1.098e+05,5.7611,5.9829,6.3523,4.1849,277.62,194.33,0,0,8.1809e-05,4.7324e-05,0.028748
1.0986e+05,5.7696,5.9812,6.3571,4.1865,279.35,195.55,0,0,8.0206e-05,2.5771e-05,0.028946
1.0992e+05,5.7782,5.9795,6.3619,4.188,281.09,196.77,0,0,8.0106e-05,2.5139e-05,0.029146
1.0998e+05,5.7867,5.9778,6.3667,4.1895,282.85,197.99,0,0,7.9975e-05,2.4933e-05,0.029347
1.1004e+05,5.7953,5.9761,6.3715,4.191,284.62,199.23,0,0,7.9785e-05,2.4679e-05,0.029549
1.101e+05,5.8038,5.9744,6.3763,4.1924,286.39,200.48,0,0,7.9658e-05,2.4431e-05,0.029753
1.1016e+05,5.8124,5.9727,6.3811,4.1939,288.19,201.73,0,0,7.9596e-05,2.3921e-05,0.029958
1.1022e+05,5.8209,5.971,6.3859,4.1954,289.99,202.99,0,0,7.9537e-05,2.3537e-05,0.030164
1.1028e+05,5.8295,5.9693,6.3906,4.1968,291.81,204.26,0,0,7.9468e-05,2.3108e-05,0.030372
1.1034e+05,5.838,5.9676,6.3954,4.1982,293.63,205.54,0,0,7.937e-05,2.2749e-05,0.030581
1.104e+05,5.8466,5.9659,6.4001,4.1996,295.48,206.83,0,0,7.9253e-05,2.2501e-05,0.030792
1.1046e+05,5.8551,5.9642,6.4049,4.201,297.33,208.13,0,0,7.9139e-05,2.2177e-05,0.031004
1.1052e+05,5.8637,5.9625,6.4096,4.2024,299.2,209.44,0,0,7.901e-05,2.2115e-05,0.031216
1.1058e+05,5.8722,5.9608,6.4143,4.2038,301.08,210.75,0,0,7.8885e-05,2.1796e-05,0.031431
1.1064e+05,5.8808,5.9591,6.419,4.2051,302.97,212.08,0,0,7.8758e-05,2.1818e-05,0.031646
1.107e+05,5.8893,5.9574,6.4238,4.2065,304.87,213.41,0,0,7.8581e-05,2.1808e-05,0.031862
1.1076e+05,5.8979,5.9557,6.4285,4.2079,306.79,214.75,0,0,7.8385e-05,2.1898e-05,0.03208
1.1082e+05,5.9065,5.954,6.4332,4.2092,308.72,216.11,0,0,7.8182e-05,2.2166e-05,0.032298
1.1088e+05,5.915,5.9523,6.4378,4.2105,310.67,217.47,0,0,7.7987e-05,2.2551e-05,0.032518
1.1094e+05,5.9236,5.9506,6.4425,4.2119,312.63,218.84,0,0,7.7803e-05,2.2603e-05,0.032738
1.11e+05,5.9321,5.9489,6.4472,4.2132,314.6,220.22,0,0,7.7664e-05,2.2562e-05,0.032959
1.1106e+05,5.9407,5.9472,6.4519,4.2145,316.58,221.61,0,0,7.7597e-05,2.243e-05,0.033181
1.1112e+05,5.9492,5.9455,6.4565,4.2158,318.58,223,0,0,7.7523e-05,2.2296e-05,0.033404
1.1118e+05,5.9578,5.9438,6.4612,4.2172,320.59,224.41,0,0,7.7383e-05,2.2256e-05,0.033627
1.1124e+05,5.9663,5.9421,6.4658,4.2185,322.61,225.83,0,0,7.7247e-05,2.2339e-05,0.033851
1.113e+05,5.9749,5.9404,6.4705,4.2198,324.65,227.26,0,0,7.7131e-05,2.2627e-05,0.034075
1.1136e+05,5.9834,5.9387,6.4751,4.2212,326.7,228.69,0,0,7.6983e-05,2.275e-05,0.0343
1.1142e+05,5.992,5.937,6.4797,4.2225,328.77,230.14,0,0,7.6838e-05,2.2856e-05,0.034525
1.1148e+05,6.0005,5.9353,6.4843,4.2238,330.84,231.59,0,0,7.6727e-05,2.3032e-05,0.034751
1.1154e+05,6.0091,5.9336,6.4889,4.2252,332.94,233.06,0,0,7.668e-05,2.3264e-05,0.034977
1.116e+05,6.0176,5.9319,6.4935,4.2265,335.04,234.53,0,0,7.7529e-05,2.4709e-05,0.035203
1.1166e+05,6.0259,5.929,6.498,4.2267,337.16,236.01,0,0,7.4513e-05,2.2501e-06,0.03542
1.1172e+05,6.0342,5.9262,6.5025,4.2269,339.29,237.5,0,0,7.4425e-05,2.3841e-06,0.035637
1.1178e+05,6.0424,5.9234,6.507,4.227,341.44,239.01,0,0,7.4331e-05,2.6527e-06,0.035853
1.1184e+05,6.0507,5.9206,6.5114,4.2272,343.59,240.52,0,0,7.4197e-05,2.777e-06,0.03607
1.119e+05,6.0589,5.9178,6.5159,4.2274,345.77,242.04,0,0,7.408e-05,2.987e-06,0.036286
1.1196e+05,6.0672,5.915,6.5203,4.2276,347.95,243.56,0,0,7.4015e-05,3.4237e-06,0.036502
1.1202e+05,6.0754,5.9122,6.5248,4.2278,350.15,245.1,0,0,7.389e-05,3.67e-06,0.036717
1.1208e+05,6.0837,5.9094,6.5292,4.2281,352.35,246.65,0,0,7.3857e-05,4.284e-06,0.036931
1.1214e+05,6.092,5.9066,6.5336,4.2284,354.58,248.2,0,0,7.3723e-05,4.547e-06,0.037144
1.122e+05,6.1002,5.9038,6.538,4.2287,356.81,249.77,0,0,7.3718e-05,5.2805e-06,0.037357
1.1226e+05,6.1085,5.901,6.5425,4.229,359.06,251.34,0,0,7.3575e-05,5.5656e-06,0.037568
1.1232e+05,6.1167,5.8982,6.5469,4.2294,361.32,252.92,0,0,7.3622e-05,6.5172e-06,0.037778
1.1238e+05,6.125,5.8954,6.5513,4.2298,363.59,254.52,0,0,7.3536e-05,7.0922e-06,0.037987
1.1244e+05,6.1332,5.8926,6.5557,4.2302,365.88,256.11,0,0,7.3469e-05,7.7455e-06,0.038195
1.125e+05,6.1415,5.8898,6.5601,4.2307,368.18,257.72,0,0,7.3452e-05,8.5351e-06,0.0384
1.1256e+05,6.1498,5.887,6.5645,4.2313,370.49,259.34,0,0,7.3397e-05,9.2702e-06,0.038604
1.1262e+05,6.158,5.8842,6.5689,4.2319,372.81,260.97,0,0,7.3343e-05,1.0022e-05,0.038806
1.1268e+05,6.1663,5.8814,6.5733,4.2325,375.14,262.6,0,0,7.3332e-05,1.0869e-05,0.039006
1.1274e+05,6.1745,5.8786,6.5777,4.2332,377.49,264.24,0,0,7.3329e-05,1.1767e-05,0.039203
1.128e+05,6.1828,5.8758,6.5821,4.2339,379.85,265.89,0,0,7.3282e-05,1.2653e-05,0.039398
1.1286e+05,6.191,5.873,6.5865,4.2347,382.22,267.55,0,0,7.326e-05,1.3639e-05,0.039591
1.1292e+05,6.1993,5.8702,6.5909,4.2356,384.6,269.22,0,0,7.3278e-05,1.4751e-05,0.039781
1.1298e+05,6.2076,5.8674,6.5953,4.2365,386.99,270.89,0,0,7.3239e-05,1.5799e-05,0.039967
1.1304e+05,6.2158,5.8646,6.5997,4.2375,389.39,272.58,0,0,7.3222e-05,1.6925e-05,0.040151
1.131e+05,6.2241,5.8618,6.6041,4.2386,391.81,274.27,0,0,7.3254e-05,1.8171e-05,0.040331
1.1316e+05,6.2323,5.859,6.6085,4.2397,394.23,275.96,0,0,7.3252e-05,1.9415e-05,0.040508
1.1322e+05,6.2406,5.8562,6.6129,4.2409,396.67,277.67,0,0,7.3243e-05,2.0697e-05,0.040681
1.1328e+05,6.2489,5.8534,6.6173,4.2422,399.12,279.38,0,0,7.3271e-05,2.2078e-05,0.04085
1.1334e+05,6.2571,5.8506,6.6217,4.2436,401.57,281.1,0,0,7.3305e-05,2.3615e-05,0.041016
1.134e+05,6.2654,5.8478,6.6261,4.2451,404.04,282.83,0,0,7.3648e-05,2.5621e-05,0.041177
1.1346e+05,6.2732,5.8439,6.6303,4.2454,406.51,284.56,0,0,7.035e-05,4.9674e-06,0.04132
1.1352e+05,6.281,5.84,6.6345,4.2458,409,286.3,0,0,7.0368e-05,6.916e-06,0.041459
1.1358e+05,6.2888,5.8362,6.6388,4.2463,411.49,288.04,0,0,7.0415e-05,8.6015e-06,0.041593
1.1364e+05,6.2967,5.8323,6.643,4.2468,413.99,289.79,0,0,7.0466e-05,1.0344e-05,0.041722
1.137e+05,6.3045,5.8285,6.6472,4.2475,416.49,291.55,0,0,7.0525e-05,1.2091e-05,0.041846
1.1376e+05,6.3123,5.8246,6.6514,4.2483,419.01,293.31,0,0,7.0588e-05,1.3914e-05,0.041964
1.1382e+05,6.3201,5.8208,6.6557,4.2492,421.53,295.07,0,0,7.0658e-05,1.5797e-05,0.042077
1.1388e+05,6.3279,5.8169,6.6599,4.2502,424.06,296.84,0,0,7.0736e-05,1.7746e-05,0.042184
1.1394e+05,6.3358,5.813,6.6642,4.2513,426.59,298.61,0,0,7.082e-05,1.9726e-05,0.042285
1.14e+05,6.3436,5.8092,6.6684,4.2525,429.13,300.39,0,0,7.0914e-05,2.1747e-05,0.04238
1.1406e+05,6.3514,5.8053,6.6727,4.2539,431.68,302.17,0,0,7.1009e-05,2.3846e-05,0.042468
1.1412e+05,6.3592,5.8015,6.6769,4.2554,434.23,303.96,0,0,7.1111e-05,2.6003e-05,0.04255
1.1418e+05,6.367,5.7976,6.6812,4.257,436.78,305.75,0,0,7.1217e-05,2.8227e-05,0.042625
1.1424e+05,6.3749,5.7938,6.6855,4.2588,439.34,307.54,0,0,7.133e-05,3.0492e-05,0.042694
1.143e+05,6.3827,5.7899,6.6898,4.2607,441.91,309.33,0,0,7.1449e-05,3.2833e-05,0.042755
1.1436e+05,6.3905,5.786,6.6941,4.2628,444.47,311.13,0,0,7.157e-05,3.5208e-05,0.042809
1.1442e+05,6.3983,5.7822,6.6984,4.265,447.04,312.93,0,0,7.1707e-05,3.7728e-05,0.042855
1.1448e+05,6.4061,5.7783,6.7027,4.2673,449.61,314.73,0,0,7.1848e-05,4.0301e-05,0.042894
1.1454e+05,6.414,5.7745,6.707,4.2698,452.19,316.53,0,0,7.1983e-05,4.2858e-05,0.042924
1.146e+05,6.4218,5.7706,6.7113,4.2724,454.77,318.34,0,0,7.2111e-05,4.5394e-05,0.042947
1.1466e+05,6.4296,5.7668,6.7156,4.2752,457.34,320.14,0,0,7.2281e-05,4.8152e-05,0.042962
1.1472e+05,6.4374,5.7629,6.72,4.2782,459.92,321.94,0,0,7.2447e-05,5.0893e-05,0.042968
1.1478e+05,6.4453,5.759,6.7243,4.2813,462.5,323.75,0,0,7.2589e-05,5.3521e-05,0.042966
1.1484e+05,6.4531,5.7552,6.7287,4.2846,465.08,325.55,0,0,7.2743e-05,5.6216e-05,0.042956
1.149e+05,6.4609,5.7513,6.733,4.288,467.65,327.36,0,0,7.2943e-05,5.9139e-05,0.042937
1.1496e+05,6.4687,5.7475,6.7374,4.2917,470.23,329.16,0,0,7.3122e-05,6.2006e-05,0.042909
1.1502e+05,6.4765,5.7436,6.7418,4.2955,472.8,330.96,0,0,7.3246e-05,6.4688e-05,0.042872
1.1508e+05,6.4844,5.7398,6.7462,4.2994,475.37,332.76,0,0,7.3385e-05,6.7432e-05,0.042826
1.1514e+05,6.4922,5.7359,6.7506,4.3036,477.94,334.56,0,0,7.3581e-05,7.0399e-05,0.04277
1.152e+05,6.5,5.7321,6.755,4.3079,480.5,336.35,0,0,7.545e-05,7.5024e-05,0.042706
1.1526e+05,6.5073,5.7272,6.7592,4.3111,483.06,338.15,0,0,7.0095e-05,5.4419e-05,0.042616
1.1532e+05,6.5145,5.7224,6.7635,4.3145,485.62,339.93,0,0,7.0274e-05,5.7351e-05,0.042516
1.1538e+05,6.5218,5.7175,6.7677,4.318,488.17,341.72,0,0,7.0451e-05,6.029e-05,0.042408
1.1544e+05,6.529,5.7127,6.7719,4.3217,490.71,343.49,0,0,7.0629e-05,6.3238e-05,0.04229
1.155e+05,6.5363,5.7078,6.7762,4.3256,493.24,345.27,0,0,7.0823e-05,6.6224e-05,0.042162
1.1556e+05,6.5435,5.703,6.7804,4.3296,495.77,347.04,0,0,7.1021e-05,6.9241e-05,0.042026
1.1562e+05,6.5508,5.6981,6.7847,4.3339,498.28,348.8,0,0,7.119e-05,7.2175e-05,0.04188
1.1568e+05,6.558,5.6933,6.7889,4.3383,500.79,350.55,0,0,7.1375e-05,7.5157e-05,0.041724
1.1574e+05,6.5653,5.6884,6.7932,4.3429,503.29,352.3,0,0,7.1568e-05,7.8151e-05,0.04156
1.158e+05,6.5725,5.6836,6.7975,4.3477,505.78,354.04,0,0,7.1708e-05,8.098e-05,0.041386
1.1586e+05,6.5798,5.6788,6.8018,4.3526,508.26,355.78,0,0,7.1911e-05,8.3987e-05,0.041203
1.1592e+05,6.587,5.6739,6.8062,4.3577,510.72,357.51,0,0,7.2079e-05,8.6883e-05,0.041011
1.1598e+05,6.5943,5.6691,6.8105,4.363,513.18,359.22,0,0,7.2229e-05,8.971e-05,0.04081
1.1604e+05,6.6015,5.6642,6.8148,4.3685,515.62,360.93,0,0,7.2418e-05,9.2634e-05,0.0406
1.161e+05,6.6088,5.6594,6.8192,4.3741,518.05,362.63,0,0,7.2547e-05,9.5372e-05,0.040381
1.1616e+05,6.616,5.6545,6.8235,4.3799,520.47,364.33,0,0,7.2719e-05,9.8207e-05,0.040153
1.1622e+05,6.6233,5.6497,6.8279,4.3859,522.87,366.01,0,0,7.2882e-05,0.00010099,0.039917
1.1628e+05,6.6305,5.6448,6.8323,4.392,525.26,367.68,0,0,7.2986e-05,0.00010359,0.039672
1.1634e+05,6.6378,5.64,6.8367,4.3983,527.63,369.34,0,0,7.3127e-05,0.00010625,0.039419
1.164e+05,6.645,5.6352,6.841,4.4048,529.99,370.99,0,0,7.3263e-05,0.00010887,0.039158
1.1646e+05,6.6523,5.6303,6.8454,4.4114,532.33,372.63,0,0,7.3392e-05,0.00011143,0.038888
1.1652e+05,6.6595,5.6255,6.8499,4.4181,534.65,374.26,0,0,7.3515e-05,0.00011394,0.038611
1.1658e+05,6.6668,5.6206,6.8543,4.4251,536.96,375.87,0,0,7.3629e-05,0.00011639,0.038326
1.1664e+05,6.674,5.6158,6.8587,4.4321,539.25,377.48,0,0,7.3737e-05,0.00011878,0.038034
1.167e+05,6.6813,5.6109,6.8631,4.4393,541.52,379.07,0,0,7.384e-05,0.00012112,0.037735
1.1676e+05,6.6885,5.6061,6.8675,4.4467,543.78,380.65,0,0,7.3961e-05,0.00012344,0.037428
1.1682e+05,6.6958,5.6012,6.872,4.4541,546.02,382.21,0,0,7.459e-05,0.00012634,0.037115
1.1688e+05,6.703,5.5964,6.8764,4.4617,548.23,383.76,0,0,7.5668e-05,0.00012975,0.036795
1.1694e+05,6.7103,5.5916,6.8809,4.4694,550.43,385.3,0,0,7.7358e-05,0.0001339,0.036469
1.17e+05,6.7175,5.5867,6.8853,4.4773,552.61,386.83,0,0,7.9844e-05,0.00013902,0.036136
1.1706e+05,6.7241,5.581,6.8895,4.484,554.77,388.34,0,0,6.9675e-05,0.00011184,0.03578
1.1712e+05,6.7306,5.5752,6.8937,4.4908,556.9,389.83,0,0,6.9729e-05,0.00011341,0.035417
1.1718e+05,6.7372,5.5695,6.8979,4.4976,559.02,391.31,0,0,6.9751e-05,0.00011497,0.03505
1.1724e+05,6.7437,5.5637,6.9021,4.5046,561.11,392.78,0,0,6.9762e-05,0.00011654,0.034677
1.173e+05,6.7503,5.558,6.9063,4.5116,563.18,394.22,0,0,6.9761e-05,0.000118,0.034301
1.1736e+05,6.7569,5.5522,6.9104,4.5187,565.22,395.66,0,0,6.9766e-05,0.00011943,0.033921
1.1742e+05,6.7634,5.5465,6.9146,4.5259,567.25,397.07,0,0,6.9753e-05,0.00012072,0.033537
1.1748e+05,6.77,5.5407,6.9188,4.5332,569.25,398.47,0,0,6.9742e-05,0.00012196,0.033149
1.1754e+05,6.7765,5.535,6.923,4.5406,571.23,399.86,0,0,6.9708e-05,0.00012309,0.032758
1.176e+05,6.7831,5.5292,6.9272,4.548,573.18,401.23,0,0,6.9677e-05,0.00012416,0.032365
1.1766e+05,6.7896,5.5235,6.9314,4.5554,575.11,402.58,0,0,6.9624e-05,0.00012511,0.031969
1.1772e+05,6.7962,5.5177,6.9355,4.563,577.02,403.91,0,0,6.9571e-05,0.000126,0.031571
1.1778e+05,6.8028,5.512,6.9397,4.5706,578.9,405.23,0,0,6.9499e-05,0.00012678,0.031171
1.1784e+05,6.8093,5.5062,6.9439,4.5782,580.76,406.53,0,0,6.9425e-05,0.00012748,0.030769
1.179e+05,6.8159,5.5005,6.948,4.5858,582.59,407.81,0,0,6.9329e-05,0.00012806,0.030366
1.1796e+05,6.8224,5.4947,6.9522,4.5935,584.4,409.08,0,0,6.9217e-05,0.00012854,0.029962
1.1802e+05,6.829,5.489,6.9563,4.6013,586.19,410.33,0,0,6.9096e-05,0.00012893,0.029557
1.1808e+05,6.8355,5.4832,6.9605,4.609,587.95,411.56,0,0,6.8975e-05,0.00012926,0.029152
1.1814e+05,6.8421,5.4775,6.9646,4.6168,589.68,412.78,0,0,6.8853e-05,0.00012953,0.028746
1.182e+05,6.8486,5.4717,6.9687,4.6246,591.4,413.98,0,0,6.8701e-05,0.00012965,0.028341
1.1826e+05,6.8552,5.466,6.9729,4.6323,593.08,415.16,0,0,6.8549e-05,0.00012972,0.027936
1.1832e+05,6.8618,5.4602,6.977,4.6401,594.75,416.32,0,0,6.8414e-05,0.00012979,0.027531
1.1838e+05,6.8683,5.4545,6.9811,4.6479,596.39,417.47,0,0,6.8287e-05,0.00012982,0.027128
1.1844e+05,6.8749,5.4487,6.9852,4.6557,598,418.6,0,0,6.8117e-05,0.00012967,0.026725
1.185e+05,6.8814,5.443,6.9892,4.6635,599.6,419.72,0,0,6.7942e-05,0.00012946,0.026324
1.1856e+05,6.888,5.4372,6.9933,4.6713,601.16,420.81,0,0,6.7773e-05,0.00012922,0.025925
1.1862e+05,6.8945,5.4315,6.9974,4.679,602.71,421.89,0,0,6.7613e-05,0.00012895,0.025527
1.1868e+05,6.9011,5.4257,7.0014,4.6867,604.23,422.96,0,0,6.743e-05,0.00012857,0.025131
1.1874e+05,6.9077,5.42,7.0055,4.6944,605.72,424.01,0,0,6.7223e-05,0.00012807,0.024738
1.188e+05,6.9142,5.4142,7.0095,4.7021,607.19,425.04,0,0,6.8034e-05,0.00012778,0.024347
1.1886e+05,6.92,5.4077,7.0132,4.7085,608.64,426.05,0,0,6.1516e-05,0.00010495,0.023938
1.1892e+05,6.9257,5.4011,7.0169,4.7147,610.07,427.05,0,0,6.1304e-05,0.00010408,0.023532
1.1898e+05,6.9315,5.3945,7.0206,4.721,611.47,428.03,0,0,6.1076e-05,0.00010323,0.023129
1.1904e+05,6.9372,5.388,7.0242,4.7271,612.84,428.99,0,0,6.0836e-05,0.00010231,0.02273
1.191e+05,6.943,5.3814,7.0279,4.7332,614.19,429.94,0,0,6.0556e-05,0.00010127,0.022335
1.1916e+05,6.9487,5.3749,7.0315,4.7393,615.52,430.87,0,0,6.031e-05,0.00010026,0.021944
1.1922e+05,6.9545,5.3683,7.0351,4.7453,616.83,431.78,0,0,6.0093e-05,9.9265e-05,0.021557
1.1928e+05,6.9602,5.3618,7.0387,4.7512,618.11,432.68,0,0,5.9824e-05,9.8126e-05,0.021175
1.1934e+05,6.966,5.3552,7.0423,4.7571,619.37,433.56,0,0,5.958e-05,9.7028e-05,0.020798
1.194e+05,6.9717,5.3486,7.0459,4.7629,620.61,434.42,0,0,5.9335e-05,9.5896e-05,0.020424
1.1946e+05,6.9775,5.3421,7.0494,4.7686,621.82,435.27,0,0,5.9065e-05,9.4662e-05,0.020056
1.1952e+05,6.9832,5.3355,7.0529,4.7742,623.01,436.11,0,0,5.8819e-05,9.3476e-05,0.019693
1.1958e+05,6.989,5.329,7.0565,4.7798,624.18,436.93,0,0,5.8557e-05,9.2214e-05,0.019334
1.1964e+05,6.9947,5.3224,7.06,4.7853,625.33,437.73,0,0,5.8285e-05,9.0901e-05,0.01898
1.197e+05,7.0005,5.3159,7.0635,4.7907,626.46,438.52,0,0,5.8046e-05,8.9665e-05,0.018632
1.1976e+05,7.0062,5.3093,7.0669,4.7961,627.57,439.3,0,0,5.7771e-05,8.8302e-05,0.018289
1.1982e+05,7.012,5.3028,7.0704,4.8013,628.66,440.06,0,0,5.7502e-05,8.6937e-05,0.017951
1.1988e+05,7.0177,5.2962,7.0738,4.8065,629.72,440.81,0,0,5.7267e-05,8.5658e-05,0.017618
1.1994e+05,7.0235,5.2896,7.0773,4.8116,630.77,441.54,0,0,5.7007e-05,8.4287e-05,0.01729
1.2e+05,7.0292,5.2831,7.0807,4.8166,631.8,442.26,0,0,5.6748e-05,8.2903e-05,0.016968
1.2006e+05,7.035,5.2765,7.0841,4.8216,632.81,442.96,0,0,5.649e-05,8.1511e-05,0.016651
1.2012e+05,7.0407,5.27,7.0875,4.8264,633.8,443.66,0,0,5.6235e-05,8.0112e-05,0.016339
1.2018e+05,7.0465,5.2634,7.0908,4.8312,634.77,444.34,0,0,5.598e-05,7.8709e-05,0.016033
1.2024e+05,7.0522,5.2569,7.0942,4.8358,635.72,445,0,0,5.5726e-05,7.7301e-05,0.015733
1.203e+05,7.058,5.2503,7.0975,4.8404,636.66,445.66,0,0,5.5472e-05,7.5889e-05,0.015437
1.2036e+05,7.0637,5.2437,7.1008,4.8449,637.57,446.3,0,0,5.5216e-05,7.4469e-05,0.015147
1.2042e+05,7.0695,5.2372,7.1041,4.8494,638.47,446.93,0,0,5.4958e-05,7.3042e-05,0.014863
1.2048e+05,7.0752,5.2306,7.1074,4.8537,639.36,447.55,0,0,5.4707e-05,7.1623e-05,0.014584
1.2054e+05,7.081,5.2241,7.1107,4.858,640.22,448.16,0,0,5.4465e-05,7.0217e-05,0.01431
1.206e+05,7.0867,5.2175,7.114,4.8621,641.07,448.75,0,0,5.4804e-05,6.8833e-05,0.014041
1.2066e+05,7.0916,5.2103,7.1169,4.865,641.91,449.34,0,0,4.8028e-05,4.5758e-05,0.013755
1.2072e+05,7.0964,5.203,7.1197,4.8677,642.72,449.91,0,0,4.7782e-05,4.4069e-05,0.013475
1.2078e+05,7.1012,5.1958,7.1226,4.8703,643.52,450.47,0,0,4.7519e-05,4.2487e-05,0.013201
1.2084e+05,7.1061,5.1885,7.1254,4.8728,644.31,451.02,0,0,4.7265e-05,4.0923e-05,0.012932
1.209e+05,7.1109,5.1813,7.1283,4.8752,645.08,451.55,0,0,4.6997e-05,3.9323e-05,0.01267
1.2096e+05,7.1158,5.174,7.1311,4.8775,645.83,452.08,0,0,4.6728e-05,3.7723e-05,0.012413
1.2102e+05,7.1206,5.1668,7.1339,4.8797,646.57,452.6,0,0,4.6477e-05,3.6183e-05,0.012162
1.2108e+05,7.1255,5.1595,7.1367,4.8819,647.29,453.1,0,0,4.6244e-05,3.4701e-05,0.011916
1.2114e+05,7.1303,5.1523,7.1394,4.8839,648,453.6,0,0,4.598e-05,3.3134e-05,0.011677
1.212e+05,7.1352,5.145,7.1422,4.8859,648.69,454.08,0,0,4.5738e-05,3.1645e-05,0.011442
